location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
Geronimo,Tucson,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm10,30,µg/m³,32.25,-110.9667,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Pima County Department of Environmental Quality""}]"
Rose Elementary,Tucson,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm25,2,µg/m³,32.1731,-110.9797,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Pima County Department of Environmental Quality""}]"
Green Valley,Tucson,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm10,13,µg/m³,31.8794,-110.9964,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Pima County Department of Environmental Quality""}]"
Children's Park Site,Tucson,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm25,3,µg/m³,32.2953,-110.9822,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Pima County Department of Environmental Quality""}]"
South Tucson,PIMA,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm10,15,µg/m³,32.202148,-110.967915,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Pima County Department of Environmental Quality""}]"
Rillito,PIMA,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm10,36,µg/m³,32.414342,-111.154544,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Arizona Department of Environmental Quality""}]"
Orange Grove,PIMA,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm25,6,µg/m³,32.322573,-111.037709,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Pima County Department of Environmental Quality""}]"
Orange Grove,PIMA,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm10,24,µg/m³,32.322573,-111.037709,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Pima County Department of Environmental Quality""}]"
Phoenix JLG Supersit,Phoenix-Mesa-Scottsdale,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm10,13,µg/m³,33.503601,-112.095001,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Arizona Department of Environmental Quality""}]"
Phoenix JLG Supersit,Phoenix-Mesa-Scottsdale,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,co,0.32,ppm,33.503601,-112.095001,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Arizona Department of Environmental Quality""}]"
Durango Complex,Phoenix-Mesa-Scottsdale,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm25,11.4,µg/m³,33.4265,-112.1181,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Maricopa County Air Quality Department""}]"
Durango Complex,Phoenix-Mesa-Scottsdale,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm10,43,µg/m³,33.4265,-112.1181,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Maricopa County Air Quality Department""}]"
High School,Phoenix-Mesa-Scottsdale,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm10,74,µg/m³,33.507999,-111.837799,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Salt River Pima-Maricopa Indian Community""}]"
Senior Center,Phoenix-Mesa-Scottsdale,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm10,33,µg/m³,33.4883,-111.855003,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Salt River Pima-Maricopa Indian Community""}]"
StJohns,MARICOPA,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm10,28,µg/m³,33.29015,-112.159874,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Gila River Indian Community DEQ Air Quality Program""}]"
Diablo,Phoenix-Mesa-Scottsdale,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm25,7.6,µg/m³,33.3961,-111.968,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Maricopa County Air Quality Department""}]"
Diablo,Phoenix-Mesa-Scottsdale,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,co,0.5,ppm,33.3961,-111.968,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Maricopa County Air Quality Department""}]"
Zuni Hills,Phoenix-Mesa-Scottsdale,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm10,10,µg/m³,33.686741,-112.294167,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Maricopa County Air Quality Department""}]"
Buckeye,Phoenix-Mesa-Scottsdale,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm10,59,µg/m³,33.37,-112.6207,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Maricopa County Air Quality Department""}]"
Buckeye,Phoenix-Mesa-Scottsdale,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,co,0.2,ppm,33.37,-112.6207,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Maricopa County Air Quality Department""}]"
Dysart,Phoenix-Mesa-Scottsdale,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm10,27,µg/m³,33.6369,-112.3394,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Maricopa County Air Quality Department""}]"
West 43rd,Phoenix-Mesa-Scottsdale,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm10,45,µg/m³,33.406399,-112.144302,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Maricopa County Air Quality Department""}]"
Higley,Phoenix-Mesa-Scottsdale,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm10,25,µg/m³,33.309944,-111.720029,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Maricopa County Air Quality Department""}]"
Tempe,Phoenix-Mesa-Scottsdale,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm25,4,µg/m³,33.4124,-111.9347,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Maricopa County Air Quality Department""}]"
Tempe,Phoenix-Mesa-Scottsdale,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm10,17,µg/m³,33.4124,-111.9347,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Maricopa County Air Quality Department""}]"
West Chandler Fire S,Phoenix-Mesa-Scottsdale,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm10,39,µg/m³,33.299,-111.8843,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Maricopa County Air Quality Department""}]"
West Chandler Fire S,Phoenix-Mesa-Scottsdale,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,co,0.6,ppm,33.299,-111.8843,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Maricopa County Air Quality Department""}]"
South Phoenix,Phoenix-Mesa-Scottsdale,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm25,15.7,µg/m³,33.4033,-112.0731,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Maricopa County Air Quality Department""}]"
South Phoenix,Phoenix-Mesa-Scottsdale,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm10,46,µg/m³,33.4033,-112.0731,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Maricopa County Air Quality Department""}]"
South Phoenix,Phoenix-Mesa-Scottsdale,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,co,0.9,ppm,33.4033,-112.0731,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Maricopa County Air Quality Department""}]"
South Scottsdale,Phoenix-Mesa-Scottsdale,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm10,10,µg/m³,33.4797,-111.9172,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Maricopa County Air Quality Department""}]"
Central Phoenix,Phoenix-Mesa-Scottsdale,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm10,31,µg/m³,33.4579,-112.046,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Maricopa County Air Quality Department""}]"
Central Phoenix,Phoenix-Mesa-Scottsdale,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,co,0.7,ppm,33.4579,-112.046,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Maricopa County Air Quality Department""}]"
Glendale Community C,Phoenix-Mesa-Scottsdale,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm25,7.4,µg/m³,33.5694,-112.1915,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Maricopa County Air Quality Department""}]"
Glendale Community C,Phoenix-Mesa-Scottsdale,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm10,36,µg/m³,33.5694,-112.1915,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Maricopa County Air Quality Department""}]"
Ft McD Yuma Frank-AZ,Phoenix-Mesa-Scottsdale,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm10,46,µg/m³,33.6292,-111.676903,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Tribal Environmental Exchange Network""}]"
Mesa - Brooks Reserv,Phoenix-Mesa-Scottsdale,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm25,2.9,µg/m³,33.4105,-111.8651,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Maricopa County Air Quality Department""}]"
Mesa - Brooks Reserv,Phoenix-Mesa-Scottsdale,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm10,8,µg/m³,33.4105,-111.8651,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Maricopa County Air Quality Department""}]"
Mesa - Brooks Reserv,Phoenix-Mesa-Scottsdale,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,co,0.1,ppm,33.4105,-111.8651,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Maricopa County Air Quality Department""}]"
West Phoenix,Phoenix-Mesa-Scottsdale,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm25,11.8,µg/m³,33.483799,-112.142601,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Maricopa County Air Quality Department""}]"
West Phoenix,Phoenix-Mesa-Scottsdale,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm10,28,µg/m³,33.483799,-112.142601,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Maricopa County Air Quality Department""}]"
West Phoenix,Phoenix-Mesa-Scottsdale,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,co,1,ppm,33.483799,-112.142601,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Maricopa County Air Quality Department""}]"
Alamo Lake,LA PAZ,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm25,2,µg/m³,34.243889,-113.558611,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Arizona Department of Environmental Quality""}]"
Alamo Lake,LA PAZ,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm10,6,µg/m³,34.243889,-113.558611,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Arizona Department of Environmental Quality""}]"
Miami Golf Course,Payson,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm10,19,µg/m³,33.419017,-110.829667,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Arizona Department of Environmental Quality""}]"
Hayden,GILA,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm10,9,µg/m³,33.006268,-110.786484,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Arizona Department of Environmental Quality""}]"
Douglas Red Cross,Sierra Vista-Douglas,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm25,4,µg/m³,31.3492,-109.539683,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Arizona Department of Environmental Quality""}]"
Douglas Red Cross,Sierra Vista-Douglas,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm10,3,µg/m³,31.3492,-109.539683,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Arizona Department of Environmental Quality""}]"
Paul Spur Chemical L,Sierra Vista-Douglas,US,2018-11-15T05:00:00.000Z,2018-11-14T22:00:00-07:00,pm10,33,µg/m³,31.3658,-109.7309,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Arizona Department of Environmental Quality""}]"
Palmer,MATANUSKA-SUSITNA,US,2018-11-15T05:00:00.000Z,2018-11-14T20:00:00-09:00,pm25,12,µg/m³,61.5989,-149.106216,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""State of Alaska DEC""}]"
Palmer,MATANUSKA-SUSITNA,US,2018-11-15T05:00:00.000Z,2018-11-14T20:00:00-09:00,pm10,13,µg/m³,61.5989,-149.106216,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""State of Alaska DEC""}]"
Butte (Harrison Cour,MATANUSKA-SUSITNA,US,2018-11-15T05:00:00.000Z,2018-11-14T20:00:00-09:00,pm25,54,µg/m³,61.534163,-149.031655,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""State of Alaska DEC""}]"
Butte (Harrison Cour,MATANUSKA-SUSITNA,US,2018-11-15T05:00:00.000Z,2018-11-14T20:00:00-09:00,pm10,56,µg/m³,61.534163,-149.031655,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""State of Alaska DEC""}]"
Floyd Dryden,JUNEAU,US,2018-11-15T05:00:00.000Z,2018-11-14T20:00:00-09:00,pm25,5,µg/m³,58.388889,-134.565556,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""State of Alaska DEC""}]"
North Pole Fire Stat,Fairbanks,US,2018-11-15T05:00:00.000Z,2018-11-14T20:00:00-09:00,pm25,-2.1,µg/m³,64.762973,-147.310297,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""State of Alaska DEC""}]"
NCore,Fairbanks,US,2018-11-15T05:00:00.000Z,2018-11-14T20:00:00-09:00,pm25,7,µg/m³,64.8458,-147.72727,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""State of Alaska DEC""}]"
NCore,Fairbanks,US,2018-11-15T05:00:00.000Z,2018-11-14T20:00:00-09:00,co,0.2,ppm,64.8458,-147.72727,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""State of Alaska DEC""}]"
Bethel,BETHEL,US,2018-11-15T05:00:00.000Z,2018-11-14T20:00:00-09:00,pm25,5,µg/m³,60.79583,-161.767,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""State of Alaska DEC""}]"
Bethel,BETHEL,US,2018-11-15T05:00:00.000Z,2018-11-14T20:00:00-09:00,pm10,4,µg/m³,60.79583,-161.767,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""State of Alaska DEC""}]"
Parkgate (Eagle Rive,Anchorage,US,2018-11-15T05:00:00.000Z,2018-11-14T20:00:00-09:00,pm25,10,µg/m³,61.3267,-149.569707,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""State of Alaska DEC""}]"
Parkgate (Eagle Rive,Anchorage,US,2018-11-15T05:00:00.000Z,2018-11-14T20:00:00-09:00,pm10,8,µg/m³,61.3267,-149.569707,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""State of Alaska DEC""}]"
Garden,Anchorage,US,2018-11-15T05:00:00.000Z,2018-11-14T20:00:00-09:00,pm25,17,µg/m³,61.205861,-149.8246,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""State of Alaska DEC""}]"
Garden,Anchorage,US,2018-11-15T05:00:00.000Z,2018-11-14T20:00:00-09:00,co,1.3,ppm,61.205861,-149.8246,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""State of Alaska DEC""}]"
Ward,SUMTER,US,2018-11-15T05:00:00.000Z,2018-11-14T23:00:00-06:00,pm25,9,µg/m³,32.36253,-88.27792,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Alabama Department of Environmental Management""}]"
DECATUR,Decatur,US,2018-11-15T05:00:00.000Z,2018-11-14T23:00:00-06:00,pm25,5.6,µg/m³,34.5286,-86.9706,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Alabama Department of Environmental Management""}]"
MONTG,Montgomery,US,2018-11-15T05:00:00.000Z,2018-11-14T23:00:00-06:00,pm25,0.6,µg/m³,32.4069,-86.2564,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Alabama Department of Environmental Management""}]"
Huntsville Old Airpo,Huntsville,US,2018-11-15T05:00:00.000Z,2018-11-14T23:00:00-06:00,pm25,3.3,µg/m³,34.6917,-86.591698,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Huntsville Natural Resources and Environmental Management""}]"
Shuttlesworth,Birmingham-Hoover,US,2018-11-15T05:00:00.000Z,2018-11-14T23:00:00-06:00,pm25,18.9,µg/m³,33.565278,-86.796389,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Jefferson County Department of Health""}]"
Shuttlesworth,Birmingham-Hoover,US,2018-11-15T05:00:00.000Z,2018-11-14T23:00:00-06:00,pm10,28,µg/m³,33.565278,-86.796389,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Jefferson County Department of Health""}]"
CORNER,Birmingham-Hoover,US,2018-11-15T05:00:00.000Z,2018-11-14T23:00:00-06:00,pm25,2.4,µg/m³,33.8017,-86.9425,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Jefferson County Department of Health""}]"
HOOVER,Birmingham-Hoover,US,2018-11-15T05:00:00.000Z,2018-11-14T23:00:00-06:00,pm25,1.9,µg/m³,33.3864,-86.8167,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Jefferson County Department of Health""}]"
WYLAM,Birmingham-Hoover,US,2018-11-15T05:00:00.000Z,2018-11-14T23:00:00-06:00,pm25,2.3,µg/m³,33.4997,-86.9242,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Jefferson County Department of Health""}]"
WYLAM,Birmingham-Hoover,US,2018-11-15T05:00:00.000Z,2018-11-14T23:00:00-06:00,pm10,-1,µg/m³,33.4997,-86.9242,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Jefferson County Department of Health""}]"
LEEDS,Birmingham-Hoover,US,2018-11-15T05:00:00.000Z,2018-11-14T23:00:00-06:00,pm25,2.6,µg/m³,33.5453,-86.5492,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Jefferson County Department of Health""}]"
MCADORY,Birmingham-Hoover,US,2018-11-15T05:00:00.000Z,2018-11-14T23:00:00-06:00,pm25,2.6,µg/m³,33.3311,-87.0036,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Jefferson County Department of Health""}]"
Rte 9 Del. City,NEW CASTLE,US,2018-11-15T05:00:00.000Z,2018-11-15T00:00:00-05:00,pm25,3.1,µg/m³,39.595001,-75.611,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Delaware Dept. of Natural Resources and Environment""}]"
KILLENS,Dover,US,2018-11-15T05:00:00.000Z,2018-11-15T00:00:00-05:00,pm25,3.3,µg/m³,38.9847,-75.5556,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Delaware Dept. of Natural Resources and Environment""}]"
Groton Fort Griswold,Norwich-New London,US,2018-11-15T05:00:00.000Z,2018-11-15T00:00:00-05:00,pm25,2.9,µg/m³,41.3536,-72.0789,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Connecticut Dept. of Energy and Environmental Protection""}]"
Groton Fort Griswold,Norwich-New London,US,2018-11-15T05:00:00.000Z,2018-11-15T00:00:00-05:00,pm10,7,µg/m³,41.3536,-72.0789,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Connecticut Dept. of Energy and Environmental Protection""}]"
Waterbury,New Haven-Milford,US,2018-11-15T05:00:00.000Z,2018-11-15T00:00:00-05:00,pm25,3.2,µg/m³,41.5503,-73.0442,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Connecticut Dept. of Energy and Environmental Protection""}]"
Waterbury,New Haven-Milford,US,2018-11-15T05:00:00.000Z,2018-11-15T00:00:00-05:00,pm10,7,µg/m³,41.5503,-73.0442,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Connecticut Dept. of Energy and Environmental Protection""}]"
New Haven - Criscuol,New Haven-Milford,US,2018-11-15T05:00:00.000Z,2018-11-15T00:00:00-05:00,pm25,2.4,µg/m³,41.3011,-72.9028,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Connecticut Dept. of Energy and Environmental Protection""}]"
New Haven - Criscuol,New Haven-Milford,US,2018-11-15T05:00:00.000Z,2018-11-15T00:00:00-05:00,pm10,5,µg/m³,41.3011,-72.9028,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Connecticut Dept. of Energy and Environmental Protection""}]"
New Haven - Criscuol,New Haven-Milford,US,2018-11-15T05:00:00.000Z,2018-11-15T00:00:00-05:00,co,0.15,ppm,41.3011,-72.9028,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Connecticut Dept. of Energy and Environmental Protection""}]"
Cornwall,Torrington,US,2018-11-15T05:00:00.000Z,2018-11-15T00:00:00-05:00,pm25,1.2,µg/m³,41.833099,-73.303299,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Connecticut Dept. of Energy and Environmental Protection""}]"
Cornwall,Torrington,US,2018-11-15T05:00:00.000Z,2018-11-15T00:00:00-05:00,pm10,4,µg/m³,41.833099,-73.303299,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Connecticut Dept. of Energy and Environmental Protection""}]"
